Station;Sampledate;IsIntegrated;Chl-a (mg m^-3;Notes;Depth
A13;2022-01-17 19:40:00;1;0,40;;10
RA2;2022-01-18 10:10:00;1;0,42;;10
RA2;2022-01-18 10:10:00;1;0,42;;10
A5;2022-01-18 15:35:00;1;0,40;;10
A5;2022-01-18 15:35:00;1;0,40;;10
B3;2022-01-19 12:20:00;1;0,45;;10
B3;2022-01-19 12:20:00;1;0,48;;10
GA1;2022-01-20 09:40:00;1;0,41;;10
GA1;2022-01-20 09:40:00;1;0,43;;10
C3;2022-01-22 08:10:00;1;0,56;;10
C3;2022-01-22 08:10:00;1;0,57;;10
A13;2022-02-14 19:50:00;1;0,32;;10
A13;2022-02-14 19:50:00;1;0,33;;10
RA2;2022-02-15 09:20:00;1;0,35;;10
RA2;2022-02-15 09:20:00;1;0,35;;10
A5;2022-02-15 15:10:00;1;0,27;;10
A5;2022-02-15 15:10:00;1;0,28;;10
RA1;2022-02-15 10:40:00;1;0,24;Uppdelat på 2 filter, 2*100ml;5
RA1;2022-02-15 10:40:00;1;0,25;Uppdelat på 2 filter, 2*100ml;5
B7;2022-02-16 09:50:00;1;0,49;Uppdelat på 2 filter, 2*100ml;10
B7;2022-02-16 09:50:00;1;0,50;Uppdelat på 2 filter, 2*100ml;10
C3;2022-02-16 15:50:00;1;0,53;;10
C3;2022-02-16 15:50:00;1;0,55;;10
C14;2022-02-16 20:15:00;1;0,65;Uppdelat på 2 filter, 2*100ml;10
C14;2022-02-16 20:15:00;1;0,67;Uppdelat på 2 filter, 2*100ml;10
GA1;2022-02-17 08:00:00;1;0,55;;10
GA1;2022-02-17 08:00:00;1;0,53;;10
B3;2022-03-09 08:30:00;1;2,85;Poolat, 1, 2,5, 5, 7,5, 10m;10
B3;2022-03-09 08:30:00;1;2,87;Poolat, 1, 2,5, 5, 7,5, 10m;10
B7;2022-03-23 08:45:00;1;0,83;Poolat, 1, 2,5, 5, 7,5, 10m;10
B7;2022-03-23 08:45:00;1;0,84;Poolat, 1, 2,5, 5, 7,5, 10m;10
B3;2022-04-12 08:50:00;1;14,92;;10
B3;2022-04-12 08:50:00;1;14,80;;10
B7;2022-04-25 13:20:00;1;6,81;;10
B7;2022-04-25 13:20:00;1;6,83;;10
C14;2022-04-26 07:00:00;1;8,95;;10
C14;2022-04-26 07:00:00;1;8,54;;10
C3;2022-04-26 11:55:00;1;8,14;;10
C3;2022-04-26 11:55:00;1;8,10;;10
C3;2022-04-26 11:55:00;0;7,94;;0,5
C3;2022-04-26 11:55:00;0;7,51;;0,5
GA1;2022-04-26 16:30:00;1;6,65;;10
GA1;2022-04-26 16:30:00;1;6,85;;10
GA1;2022-04-26 16:30:00;0;6,82;;0,5
GA1;2022-04-26 16:30:00;0;6,57;;0,5
A13;2022-04-28 08:05:00;1;0,84;;10
A13;2022-04-28 08:05:00;1;0,81;;10
RA2;2022-04-27 18:00:00;1;0,70;;10
RA2;2022-04-27 18:00:00;1;0,71;;10
A5;2022-04-27 12:30:00;1;0,36;;10
A5;2022-04-27 12:30:00;1;0,34;;10
B3;2022-05-10 09:05:00;1;5,00;;10
B3;2022-05-10 09:05:00;1;4,88;;10
B7;2022-05-23 14:00:00;1;3,05;;10
B7;2022-05-23 14:00:00;1;3,13;;10
GA1;2022-05-23 20:30:00;1;1,66;;10
GA1;2022-05-23 20:30:00;1;1,85;;10
C14;2022-05-24 08:00:00;1;1,41;;10
C14;2022-05-24 08:00:00;1;1,40;;10
C3;2022-05-24 12:35:00;1;1,94;;10
C3;2022-05-24 12:35:00;1;1,95;;10
A5;2022-05-25 10:05:00;1;1,78;;10
A5;2022-05-25 10:05:00;1;1,68;;10
RA2;2022-05-25 14:45:00;1;1,23;;10
RA2;2022-05-25 14:45:00;1;1,25;;10
RA2;2022-05-25 14:45:00;0;1,21;Bedöms orimligt låg, se QA rapport/Sihu;0,5
RA2;2022-05-25 14:45:00;0;1,35;;0,5
A5;2022-05-25 10:05:00;0;2,19;;0,5
A5;2022-05-25 10:05:00;0;2,22;;0,5
C3;2022-05-24 12:35:00;0;2,03;;0,5
C3;2022-05-24 12:35:00;0;1,97;;0,5
GA1;2022-05-23 20:30:00;0;1,63;;0,5
GA1;2022-05-23 20:30:00;0;1,67;;0,5
RA1;2022-05-25 15:50:00;1;1,05;2 filter x 50ml;5
RA1;2022-05-25 15:50:00;1;1,02;2 filter x 50ml;5
A13;2022-05-26 08:05:00;1;1,92;;10
A13;2022-05-26 08:05:00;1;1,95;;10
B3;2022-06-02 08:45:00;1;4,01;;10
B3;2022-06-02 08:45:00;1;3,98;;10
GA1;2022-06-07 20:30:00;1;2,69;;10
GA1;2022-06-07 20:30:00;1;2,65;;10
GA1;2022-06-07 20:30:00;0;2,27;;0,5
GA1;2022-06-07 20:30:00;0;2,20;;0,5
B7;2022-06-07 14:00:00;1;2,80;;10
B7;2022-06-07 14:00:00;1;2,85;;10
C14;2022-06-08 08:05:00;1;1,78;;10
C14;2022-06-08 08:05:00;1;1,78;;10
C3;2022-06-08 13:30:00;1;2,03;;10
C3;2022-06-08 13:30:00;1;2,07;;10
C3;2022-06-08 13:30:00;0;2,24;;0,5
C3;2022-06-08 13:30:00;0;2,33;;0,5
A5;2022-06-09 08:05:00;1;2,33;;10
A5;2022-06-09 08:05:00;1;2,34;;10
A5;2022-06-09 08:05:00;0;2,89;;0,5
A5;2022-06-09 08:05:00;0;3,02;;0,5
RA1;2022-06-09 13:30:00;1;3,30;2 filter * 50ml;5
RA1;2022-06-09 13:30:00;1;3,21;2 filter * 50ml;5
RA2;2022-06-09 14:35:00;1;2,80;;10
RA2;2022-06-09 14:35:00;1;2,80;;10
RA2;2022-06-09 14:35:00;0;3,17;;0,5
RA2;2022-06-09 14:35:00;0;3,20;;0,5
A13;2022-06-10 07:00:00;1;4,65;;10
A13;2022-06-10 07:00:00;1;4,64;;10
B3;2022-06-16 08:50:00;1;2,38;;10
B3;2022-06-16 08:50:00;1;2,18;;10
B7;2022-07-04 14:05:00;1;2,97;;10
B7;2022-07-04 14:05:00;1;2,91;;10
GA1;2022-07-04 20:45:00;1;1,97;Cyano, aphanizomenon;10
GA1;2022-07-04 20:45:00;1;2,05;Cyano, aphanizomenon;10
GA1;2022-07-04 20:45:00;0;1,77;Cyano, aphanizomenon;0,5
GA1;2022-07-04 20:45:00;0;1,64;Cyano, aphanizomenon;0,5
C14;2022-07-05 08:05:00;1;1,71;Cyano, aphanizomenon;10
C14;2022-07-05 08:05:00;1;1,92;Cyano, aphanizomenon;10
C3;2022-07-05 13:35:00;1;2,08;Cyano, aphanizomenon;10
C3;2022-07-05 13:35:00;1;1,97;Cyano, aphanizomenon;10
C3;2022-07-05 13:35:00;0;1,82;Cyano, aphanizomenon;0,5
C3;2022-07-05 13:35:00;0;1,82;Cyano, aphanizomenon;0,5
A5;2022-07-06 09:30:00;1;4,59;;10
A5;2022-07-06 09:30:00;1;4,61;;10
A5;2022-07-06 09:30:00;0;5,13;;0,5
A5;2022-07-06 09:30:00;0;4,97;;0,5
RA2;2022-07-06 15:30:00;1;1,92;Cyano, dolichosp,;10
RA2;2022-07-06 15:30:00;1;1,93;Cyano, dolichosp,;10
RA2;2022-07-06 15:30:00;0;2,07;Cyano, dolichosp,;0,5
RA2;2022-07-06 15:30:00;0;2,17;Cyano, dolichosp,;0,5
A13;2022-07-07 08:00:00;1;4,48;;10
A13;2022-07-07 08:00:00;1;4,58;;10
SBy1;2022-07-13 12:35:00;1;2,83;;5
SBy1;2022-07-13 12:35:00;1;2,83;;5
SBy1;2022-07-13 12:35:00;0;2,39;;0,5
SBy1;2022-07-13 12:35:00;0;2,38;;0,5
SRi1;2022-07-13 13:35:00;1;3,27;;10
SRi1;2022-07-13 13:35:00;1;3,28;;10
SRi1;2022-07-13 13:35:00;0;3,28;lång filtreringstid;0,5
SRi1;2022-07-13 13:35:00;0;3,34;lång filtreringstid;0,5
SGu1;2022-07-13 14:55:00;1;4,36;;5
SGu1;2022-07-13 14:55:00;1;4,31;;5
SGu1;2022-07-13 14:55:00;0;6,97;lång filtreringstid;0,5
SGu1;2022-07-13 14:55:00;0;7,00;lång filtreringstid;0,5
SBf1;2022-07-13 18:05:00;1;5,24;dolichospermum?;5
SBf1;2022-07-13 18:05:00;1;5,18;dolichospermum?;5
SBf1;2022-07-13 18:05:00;0;3,26;dolichospermum?;0,5
SBf1;2022-07-13 18:05:00;0;3,32;dolichospermum?;0,5
SYt1;2022-07-14 09:55:00;1;3,04;;5
SYt1;2022-07-14 09:55:00;1;2,97;;5
SYt1;2022-07-14 09:55:00;0;1,61;;0,5
SYt1;2022-07-14 09:55:00;0;1,56;;0,5
RA2;2022-08-02 07:10:00;1;2,84;;10
RA2;2022-08-02 07:10:00;1;2,70;;10
RA2;2022-08-02 07:10:00;0;2,85;;0,5
RA2;2022-08-02 07:10:00;0;2,90;;0,5
RA1;2022-08-02 07:40:00;1;3,27;;5
RA1;2022-08-02 07:40:00;1;3,21;;5
A5;2022-08-02 13:15:00;1;1,32;Synliga, okända partiklar på filtret;10
A5;2022-08-02 13:15:00;1;1,17;Synliga, okända partiklar på filtret;10
A5;2022-08-02 13:15:00;0;1,18;Synliga, okända partiklar på filtret;0,5
A5;2022-08-02 13:15:00;0;1,17;Synliga, okända partiklar på filtret;0,5
A13;2022-08-02 18:50:00;1;1,60;;10
A13;2022-08-02 18:50:00;1;1,65;;10
B3;2022-08-03 08:00:00;1;2,53;Aphanizomenon på filtret;10
B3;2022-08-03 08:00:00;1;2,75;Aphanizomenon på filtret;10
C3;2022-08-03 14:30:00;1;1,74;Aphanizomenon på filtret;10
C3;2022-08-03 14:30:00;1;1,76;Aphanizomenon på filtret;10
C3;2022-08-03 14:30:00;0;1,91;Aphanizomenon på filtret;0,5
C3;2022-08-03 14:30:00;0;1,56;Aphanizomenon på filtret;0,5
GA1;2022-08-03 19:30:00;1;1,91;Aphanizomenon på filtret;10
GA1;2022-08-03 19:30:00;1;1,47;;10
GA1;2022-08-03 19:30:00;0;1,86;;0,5
GA1;2022-08-03 19:30:00;0;1,51;;0,5
C24;2022-08-04 08:10:00;1;3,58;Aphanizomenon på filtret;10
C24;2022-08-04 08:10:00;1;3,68;Aphanizomenon på filtret;10
C14;2022-08-04 16:30:00;1;2,30;Aphanizomenon på filtret;10
C14;2022-08-04 16:30:00;1;2,04;Aphanizomenon på filtret;10
SYt1;2022-08-29 13:55:00;0;1,83;;0,5
SYt1;2022-08-29 13:55:00;0;1,74;;0,5
SYt1;2022-08-29 13:55:00;1;2,95;;5
SYt1;2022-08-29 13:55:00;1;2,85;;5
SBf1;2022-08-29 17:30:00;0;2,52;;0,5
SBf1;2022-08-29 17:30:00;0;2,50;;0,5
SBf1;2022-08-29 17:30:00;1;4,41;;5
SBf1;2022-08-29 17:30:00;1;4,26;;5
SGu1;2022-08-30 08:20:00;0;1,61;;0,5
SGu1;2022-08-30 08:20:00;0;1,61;;0,5
SGu1;2022-08-30 08:20:00;1;1,71;;5
SGu1;2022-08-30 08:20:00;1;1,68;;5
SRi1;2022-08-30 10:00:00;0;2,44;;0,5
SRi1;2022-08-30 10:00:00;0;2,36;;0,5
SRi1;2022-08-30 10:00:00;1;2,44;;10
SRi1;2022-08-30 10:00:00;1;2,36;;10
SBy1;2022-08-30 11:10:00;0;2,38;;0,5
SBy1;2022-08-30 11:10:00;0;2,31;;0,5
SBy1;2022-08-30 11:10:00;1;2,39;;5
SBy1;2022-08-30 11:10:00;1;2,37;;5
MJS1;2022-08-30 21:05:00;1;2,99;Cyanobakt, i provet;10
MJS1;2022-08-30 21:05:00;1;3,00;Cyanobakt, i provet;10
B7;2022-08-30 13:45:00;1;2,26;;10
B7;2022-08-30 13:45:00;1;2,58;;10
UB6;2022-08-30 20:30:00;1;3,54;Cyanobakt, i provet;10
UB6;2022-08-30 20:30:00;1;3,13;Cyanobakt, i provet;10
V4;2022-08-30 21:35:00;1;3,08;Cyanobakt, i provet;10
V4;2022-08-30 21:35:00;1;3,49;Cyanobakt, i provet;10
UB3;2022-08-30 22:05:00;1;2,59;Cyanobakt, i provet;10
UB3;2022-08-30 22:05:00;1;2,59;Cyanobakt, i provet;10
S2;2022-08-31 08:30:00;1;2,34;Cyanobakt, i provet;10
S2;2022-08-31 08:30:00;1;2,24;Cyanobakt, i provet;10
INF2;2022-08-31 09:05:00;1;3,41;Cyanobakt, i provet;10
INF2;2022-08-31 09:05:00;1;3,34;Cyanobakt, i provet;10
INF1;2022-08-31 09:40:00;1;2,83;Cyanobakt, i provet;10
INF1;2022-08-31 09:40:00;1;2,71;Cyanobakt, i provet;10
A01B;2022-08-31 10:20:00;1;2,88;Cyanobakt, i provet;10
A01B;2022-08-31 10:20:00;1;2,77;Cyanobakt, i provet;10
C3;2022-09-12 18:40:00;1;2,15;Aphanizomenon ;10
C3;2022-09-12 18:40:00;1;2,22;Aphanizomenon;10
C3;2022-09-12 18:40:00;0;2,04;Aphanizomenon;0,5
C3;2022-09-12 18:40:00;0;2,34;Aphanizomenon;0,5
C14;2022-09-13 07:50:00;1;2,45;Aphanizomenon;10
C14;2022-09-13 07:50:00;1;2,53;Aphanizomenon;10
GA1;2022-09-14 05:55:00;1;2,87;;10
GA1;2022-09-14 05:55:00;1;2,85;;10
GA1;2022-09-14 05:55:00;0;3,02;;0,5
GA1;2022-09-14 05:55:00;0;2,81;;0,5
B3;2022-09-14 16:10:00;1;3,68;;10
B3;2022-09-14 16:10:00;1;3,81;;10
A5;2022-09-15 15:00:00;1;3,46;;10
A5;2022-09-15 15:00:00;1;3,34;;10
A5;2022-09-15 15:00:00;0;3,35;;0,5
A5;2022-09-15 15:00:00;0;3,15;;0,5
RA1;2022-09-15 20:00:00;1;3,21;;5
RA1;2022-09-15 20:00:00;1;3,10;;5
RA2;2022-09-15 20:30:00;1;2,88;;10
RA2;2022-09-15 20:30:00;1;2,99;;10
RA2;2022-09-15 20:30:00;0;2,77;;0,5
RA2;2022-09-15 20:30:00;0;2,75;;0,5
A13;2022-09-16 08:00:00;1;4,28;;10
A13;2022-09-16 08:00:00;1;3,89;;10
B7;2022-09-26 08:40:00;1;8,72;;10
B7;2022-09-26 08:40:00;1;8,78;;10
B3;2022-10-10 14:30:00;1;4,27;Aphanizomenon på filtret;10
B3;2022-10-10 14:30:00;1;4,46;Aphanizomenon på filtret;10
C3;2022-10-11 11:20:00;1;3,35;;10
C3;2022-10-11 11:20:00;1;3,35;;10
C14;2022-10-11 15:45:00;1;2,75;Aphanizomenon på filtret;10
C14;2022-10-11 15:45:00;1;3,01;Aphanizomenon på filtret;10
GA1;2022-10-11 20:35:00;1;1,78;Aphanizomenon på filtret;10
GA1;2022-10-11 20:35:00;1;1,93;;10
A5;2022-10-12 15:00:00;1;3,03;;10
A5;2022-10-12 15:00:00;1;3,03;;10
RA1;2022-10-12 20:40:00;1;4,10;;5
RA1;2022-10-12 20:40:00;1;4,43;;5
RA2;2022-10-12 19:50:00;1;4,13;;10
RA2;2022-10-12 19:50:00;1;4,36;;10
A13;2022-10-13 08:05:00;1;2,95;;10
A13;2022-10-13 08:05:00;1;2,95;;10
B7;2022-10-25 08:40:00;1;2,91;;10
B7;2022-10-25 08:40:00;1;2,87;;10
B3;2022-11-16 09:15:00;1;2,30;;10
B3;2022-11-16 09:15:00;1;2,25;;10
B7;2022-12-01 09:00:00;1;1,41;Upplärning Oskar analys;10
B7;2022-12-01 09:00:00;1;1,48;Upplärning Oskar analys;10
A5;2022-12-09 07:10:00;1;0,86;Oskar Upplärning analys;10
A5;2022-12-09 07:10:00;1;0,87;Upplärning Oskar analys;10
A13;2022-12-09 13:50:00;1;0,76;Upplärning Oskar analys;10
A13;2022-12-09 13:50:00;1;0,76;Upplärning Oskar analys;10
GA1;2022-12-10 09:00:00;1;1,72;Upplärning Oskar analys Aphanizomenon;10
GA1;2022-12-10 09:00:00;1;1,73;Upplärning Oskar analys Aphanizomenon;10
C3;2022-12-10 15:00:00;1;1,63;Upplärning Oskar analys;10
C3;2022-12-10 15:00:00;1;1,63;Upplärning Oskar analys;10
C14;2022-12-10 22:25:00;1;1,23;Upplärning Oskar analys ;10
C14;2022-12-10 22:25:00;1;1,24;Upplärning Oskar analys ;10
C24;2022-12-11 06:45:00;1;1,27;Upplärning Oskar analys Aphanizomenon;10
C24;2022-12-11 06:45:00;1;1,31;Upplärning Oskar analys Aphanizomenon;10
RA2;2022-12-20 09:15:00;1;0,94;;10
RA2;2022-12-20 09:15:00;1;0,94;;10
A13;2023-01-16 19:00:00;1;0,37;;10
A13;2023-01-16 19:00:00;1;0,39;;10
RA2;2023-01-17 10:10:00;1;0,50;;10
RA2;2023-01-17 10:10:00;1;0,51;;10
A5;2023-01-17 15:35:00;1;0,47;;10
A5;2023-01-17 15:35:00;1;0,45;;10
B7;2023-01-18 11:15:00;1;0,47;;10
B7;2023-01-18 11:15:00;1;0,52;;10
C14;2023-01-19 06:00:00;1;0,62;;10
C14;2023-01-19 06:00:00;1;0,61;;10
C3;2023-01-19 10:00:00;1;0,62;;10
C3;2023-01-19 10:00:00;1;0,62;;10
GA1;2023-01-19 15:00:00;1;0,46;;10
GA1;2023-01-19 15:00:00;1;0,47;;10
GA1;2001-05-21 14:29:00;1;1,82;;20
GA1;2001-05-21 14:29:00;1;1,84;;20
A5;2023-02-14 08:05:00;1;0,31;;10
A5;2023-02-14 08:05:00;1;0,31;;10
A13;2023-02-14 12:40:00;1;0,32;;10
A13;2023-02-14 12:40:00;1;0,31;;10
C14;2023-02-15 07:05:00;1;0,69;;10
C14;2023-02-15 07:05:00;1;0,72;;10
C3;2023-02-15 12:00:00;1;0,67;;10
C3;2023-02-15 12:00:00;1;0,67;;10
GA1;2023-02-15 15:45:00;1;0,69;;10
GA1;2023-02-15 15:45:00;1;0,65;;10
B3;2023-02-16 08:05:00;1;0,65;;10
B3;2023-02-16 08:05:00;1;0,66;;10
B7;2023-02-28 09:05:00;1;0,79;;10
B7;2023-02-28 09:05:00;1;0,79;;10
RA2;2023-02-28 09:25:00;1;0,34;;10
RA2;2023-02-28 09:25:00;1;0,35;;10
RA1;2023-02-28 10:55:00;1;0,27;;5
RA1;2023-02-28 10:55:00;1;0,27;;5
B3;2023-03-21 08:50:00;1;2,21;;10
B3;2023-03-21 08:50:00;1;2,11;;10
B7;2023-04-12 08:25:00;1;10,43;Avvikelserapport gjord, Utanför Kalibreringskurva, liknande intensiteter 2022 och 2021 skiljer ca+-2,5 % n=10;10
B7;2023-04-12 08:25:00;1;10,63;Avvikelserapport gjord, Utanför Kalibreringskurva, liknande intensiteter 2022 och 2021 skiljer ca+-2,5 % n=10;10
RA2;2023-04-21 08:45:00;1;0,30;;10
RA2;2023-04-21 08:45:00;1;0,30;;10
A5;2023-04-26 17:05:00;1;0,45;;10
A5;2023-04-26 17:05:00;1;0,42;;10
A13;2023-04-26 12:00:00;1;0,71;;10
A13;2023-04-26 12:00:00;1;0,73;;10
GA1;2023-04-25 18:30:00;1;6,50;;10
GA1;2023-04-25 18:30:00;1;6,56;;10
C3;2023-04-25 13:10:00;1;8,08;Avvikelserapport gjord, Utanför Kalibreringskurva, liknande intensiteter 2022 och 2021 skiljer ca+-2,5 % n=10;10
C3;2023-04-25 13:10:00;1;8,02;Avvikelserapport gjord, Utanför Kalibreringskurva, liknande intensiteter 2022 och 2021 skiljer ca+-2,5 % n=10;10
C14;2023-04-25 08:00:00;1;8,36;Avvikelserapport gjord, Utanför Kalibreringskurva, liknande intensiteter 2022 och 2021 skiljer ca+-2,5 % n=10;10
C14;2023-04-25 08:00:00;1;8,37;Avvikelserapport gjord, Utanför Kalibreringskurva, liknande intensiteter 2022 och 2021 skiljer ca+-2,5 % n=10;10
B3;2023-04-24 17:55:00;1;8,16;Avvikelserapport gjord, Utanför Kalibreringskurva, liknande intensiteter 2022 och 2021 skiljer ca+-2,5 % n=10;10
B3;2023-04-24 17:55:00;1;8,22;Avvikelserapport gjord, Utanför Kalibreringskurva, liknande intensiteter 2022 och 2021 skiljer ca+-2,5 % n=10;10
B7;2023-05-02 08:30:00;1;4,56;;10
B7;2023-05-02 08:30:00;1;4,72;;10
B3;2023-05-16 09:00:00;1;2,79;;10
B3;2023-05-16 09:00:00;1;2,91;;10
GA1;2023-05-24 17:05:00;1;2,60;;10
GA1;2023-05-24 17:05:00;1;2,63;;10
C3;2023-05-24 13:10:00;1;1,71;;10
C3;2023-05-24 13:10:00;1;1,69;;10
B7;2023-05-30 08:40:00;1;4,06;;10
B7;2023-05-30 08:40:00;1;3,92;;10
GA1;2023-06-08 06:00:00;1;1,49;;10
GA1;2023-06-08 06:00:00;1;1,51;;10
C3;2023-06-08 09:55:00;1;1,82;;10
C3;2023-06-08 09:55:00;1;1,73;;10
RA2;2023-06-15 09:35:00;1;2,43;;10
RA2;2023-06-15 09:35:00;1;2,44;;10
RA1;2023-06-15 10:40:00;1;3,78;;5
RA1;2023-06-15 10:40:00;1;3,78;;5
B7;2023-06-19 08:30:00;1;1,70;;10
B7;2023-06-19 08:30:00;1;1,70;;10
B3;2023-07-03 18:05:00;1;2,20;;10
B3;2023-07-03 18:05:00;1;2,26;;10
C14;2023-07-04 07:00:00;1;1,52;;10
C14;2023-07-04 07:00:00;1;1,48;;10
C3;2023-07-04 12:00:00;1;1,62;;10
C3;2023-07-04 12:00:00;1;1,89;;10
C3;2023-07-04 12:00:00;0;1,69;;0,5
C3;2023-07-04 12:00:00;0;1,75;;0,5
GA1;2023-07-04 17:00:00;1;2,30;;10
GA1;2023-07-04 17:00:00;1;2,31;;10
GA1;2023-07-04 17:00:00;0;2,50;;0,5
GA1;2023-07-04 17:00:00;0;2,56;;0,5
A13;2023-07-05 07:00:00;1;3,18;;10
A13;2023-07-05 07:00:00;1;3,17;;10
SVa1;2023-07-03 14:50:00;1;4,19;;5
SVa1;2023-07-03 14:50:00;1;4,23;;5
SVa1;2023-07-03 14:50:00;0;1,67;;0,5
SVa1;2023-07-03 14:50:00;0;1,67;;0,5
RA1;2023-07-19 09:00:00;1;2,73;;5
RA1;2023-07-19 09:00:00;1;2,75;;5
RA2;2023-07-19 09:55:00;1;2,03;;10
RA2;2023-07-19 09:55:00;1;2,11;;10
B7;2023-08-01 08:15:00;1;2,16;;10
B7;2023-08-01 08:15:00;1;2,24;;10
RA2;2023-07-19 09:55:00;0;1,97;;0,5
RA2;2023-07-19 09:55:00;0;1,96;;0,5
B3;2023-08-14 14:00:00;1;3,32;;10
B3;2023-08-14 14:00:00;1;3,32;;10
C3;2023-08-14 21:00:00;0;1,87;;0,5
C3;2023-08-14 21:00:00;0;1,78;;0,5
C3;2023-08-14 21:00:00;1;1,65;;10
C3;2023-08-14 21:00:00;1;1,70;;10
C24;2023-08-15 06:55:00;1;3,27;;10
C24;2023-08-15 06:55:00;1;3,27;;10
C14;2023-08-15 12:30:00;1;2,93;;10
C14;2023-08-15 12:30:00;1;2,69;;10
GA1;2023-08-15 17:30:00;1;2,55;;10
GA1;2023-08-15 17:30:00;1;2,07;;10
GA1;2023-08-15 17:30:00;0;2,76;;0,5
GA1;2023-08-15 17:30:00;0;3,49;;0,5
UB3;2023-08-15 20:55:00;1;1,37;;10
UB3;2023-08-15 20:55:00;1;1,61;;10
V4;2023-08-15 21:25:00;1;1,91;;10
V4;2023-08-15 21:25:00;1;1,92;;10
MJS1;2023-08-15 21:50:00;1;1,52;;10
MJS1;2023-08-15 21:50:00;1;1,38;;10
UB6;2023-08-15 22:15:00;1;1,74;;10
UB6;2023-08-15 22:15:00;1;1,41;;10
INF1;2023-08-15 23:30:00;1;1,15;;10
INF1;2023-08-15 23:30:00;1;1,11;;10
INF2;2023-08-15 23:50:00;1;1,11;;10
INF2;2023-08-15 23:50:00;1;1,04;;10
S2;2023-08-16 00:10:00;1;1,39;;10
S2;2023-08-16 00:10:00;1;1,26;;10
A01B;2023-08-16 00:40:00;1;1,85;;10
A01B;2023-08-16 00:40:00;1;1,96;;10
A13;2023-08-16 13:15:00;1;3,13;;10
A13;2023-08-16 13:15:00;1;3,10;;10
A5;2023-08-16 18:00:00;1;3,14;;10
A5;2023-08-16 18:00:00;1;3,26;;10
A5;2023-08-16 18:00:00;0;3,11;;0,5
A5;2023-08-16 18:00:00;0;3,04;;0,5
SVa1;2023-08-17 09:40:00;1;5,10;;5
SVa1;2023-08-17 09:40:00;1;5,16;;5
SVa1;2023-08-17 09:40:00;0;4,56;;0,5
SVa1;2023-08-17 09:40:00;0;4,66;;0,5
RA1;2023-08-18 10:15:00;1;4,73;;5
RA1;2023-08-18 10:15:00;1;4,66;;5
RA2;2023-08-18 09:05:00;1;2,93;;10
RA2;2023-08-18 09:05:00;1;3,10;;10
RA2;2023-08-18 09:05:00;0;3,17;;0,5
RA2;2023-08-18 09:05:00;0;3,15;;0,5
B7;2023-09-06 09:20:00;1;3,12;;10
B7;2023-09-06 09:20:00;1;3,05;;10
RA2;2023-09-21 08:30:00;0;3,26;;0,5
RA2;2023-09-21 08:30:00;0;3,25;;0,5
RA2;2023-09-21 08:30:00;1;3,19;;10
RA2;2023-09-21 08:30:00;1;3,20;;10
RA1;2023-09-21 10:00:00;1;3,71;;5
RA1;2023-09-21 10:00:00;1;3,73;;5
B3;2023-09-25 13:50:00;1;2,93;;10
B3;2023-09-25 13:50:00;1;2,94;;10
GA1;2023-09-25 22:55:00;1;2,96;;10
GA1;2023-09-25 22:55:00;1;2,90;;10
GA1;2023-09-25 22:55:00;0;2,93;;0,5
GA1;2023-09-25 22:55:00;0;2,87;;0,5
C14;2023-09-26 08:15:00;1;2,43;;10
C14;2023-09-26 08:15:00;1;2,60;;10
C3;2023-09-26 13:05:00;1;2,80;;10
C3;2023-09-26 13:05:00;1;2,87;;10
C3;2023-09-26 13:05:00;0;3,22;Stor skillnad, mätt igen, samma sak, apahnizomenon i prov;0,5
C3;2023-09-26 13:05:00;0;2,71;Stor skillnad, mätt igen, samma sak, apahnizomenon i prov;0,5
A5;2023-09-27 08:00:00;1;3,17;;10
A5;2023-09-27 08:00:00;1;3,12;;10
A5;2023-09-27 08:00:00;0;3,09;;0,5
A5;2023-09-27 08:00:00;0;3,10;;0,5
A13;2023-09-27 13:05:00;1;2,65;;10
A13;2023-09-27 13:05:00;1;2,65;;10
B7;2023-10-10 08:25:00;1;1,89;Aphanizomenon;10
B7;2023-10-10 08:25:00;1;2,12;Aphanizomenon;10
B3;2023-10-26 08:30:00;1;21,95;;10
B3;2023-10-26 08:30:00;1;22,15;;10
C14;2023-11-21 19:25:00;1;1,28;;10
C14;2023-11-21 19:25:00;1;1,22;;10
GA1;2023-11-22 07:55:00;1;2,08;;10
GA1;2023-11-22 07:55:00;1;2,16;;10
C3;2023-11-21 14:30:00;1;2,53;;10
C3;2023-11-21 14:30:00;1;2,63;;10
B7;2023-11-21 08:20:00;1;1,53;;10
B7;2023-11-21 08:20:00;1;1,53;;10
A13;2023-11-20 21:10:00;1;1,16;;10
A13;2023-11-20 21:10:00;1;1,16;;10
RA1;2023-12-05 09:35:00;1;0,92;poolat prov;5
RA1;2023-12-05 09:35:00;1;0,90;poolat prov;5
RA2;2023-12-05 10:45:00;1;0,97;poolat prov;10
RA2;2023-12-05 10:45:00;1;0,99;poolat prov;10
A5;2023-12-09 10:35:00;1;0,71;Aphanizomenon;10
A5;2023-12-09 10:35:00;1;0,66;;10
A13;2023-12-09 18:17:00;1;0,65;;10
A13;2023-12-09 18:17:00;1;0,66;;10
B3;2023-12-10 05:56:00;1;0,84;;10
B3;2023-12-10 05:56:00;1;0,82;;10
GA1;2023-12-10 13:27:00;1;1,07;;10
GA1;2023-12-10 13:27:00;1;1,06;;10
C3;2023-12-10 16:42:00;1;1,03;;10
C3;2023-12-10 16:42:00;1;1,06;;10
